1365781484.456	1981.24
1365781485.457	2064.176
1365781486.461	2045.552
1365781487.462	1954.8
1365781488.462	2028.896
1365781489.463	2043.392
1365781490.464	1960.888
1365781491.465	2040.928
1365781492.466	1853.616
1365781493.467	1968.168
1365781494.469	2032.064
1365781495.47	1993.544
1365781496.471	1972.76
1365781497.483	2156.032
1365781498.484	1949.312
1365781499.485	2034.024
1365781500.486	2101.888
1365781501.487	2052.024
1365781502.488	1976.28
1365781503.488	2048.592
1365781504.488	1881.208
1365781505.489	1995.968
1365781506.491	2037.312
1365781507.492	1983.88
1365781508.494	1972.552
1365781509.495	2074.464
1365781510.496	2021.088
1365781511.497	1968.448
1365781512.499	2101.112
1365781513.499	2056.288
1365781514.5	1955.6
1365781515.501	2058.032
1365781516.502	1903.064
1365781517.503	1976.336
1365781518.504	1957.56
1365781519.505	2024.832
1365781520.506	2013.568
1365781521.507	2144.272
1365781522.508	2045.768
1365781523.508	1998.096
1365781524.509	2028
1365781525.51	2041.784
1365781526.511	1962.704
1365781527.514	1979.536
1365781528.514	1878.928
1365781529.515	2023.968
1365781530.516	2071.04
1365781531.517	1989.064
1365781532.518	1973.648
1365781533.519	2056.792
1365781534.52	2045.424
1365781535.526	2074.432
1365781536.53	2082.696
1365781537.531	1930.304
1365781538.532	1937.664
1365781539.532	2069.776
1365781540.535	1939.984
1365781541.536	2071.224
1365781542.537	2054.432
1365781543.538	1983.432
1365781544.539	1978.592
1365781545.54	2071.12
1365781546.541	2012.608
1365781547.543	1987.992
1365781548.546	2092.352
1365781549.547	2010.968
1365781550.548	1959.248
1365781551.55	1955.592
1365781552.551	1934.208
1365781553.552	2089.424
1365781554.553	2124.92
1365781555.553	1897.672
1365781556.555	1977.952
1365781557.555	2086.832
1365781558.556	2029.344
1365781559.559	1973.128
1365781560.562	2007.248
1365781561.564	2040.312
1365781562.569	1948.392
1365781563.57	2016.264
1365781564.57	1888.04
1365781565.573	2075.864
1365781566.574	2126.68
1365781567.575	1976.544
1365781568.578	2031.064
1365781569.58	1953.544
1365781570.581	2084.04
1365781571.582	1994.168
1365781572.588	2083.704
1365781573.59	2001.888
1365781574.59	1915.864
1365781575.591	2020.912
1365781576.592	1889.824
1365781577.592	2066.568
1365781578.594	2060.176
1365781579.595	1986.472
1365781580.596	1989.728
1365781581.602	1989.352
1365781582.602	2040.416
1365781583.601	2045.584
1365781584.602	2089.488
1365781585.603	1963.664
1365781586.612	2007.224
1365781587.61	1930.544
1365781588.62	2023.376
1365781589.62	2055.272
1365781590.622	2043.984
1365781591.623	1961.504
1365781592.625	1989.464
1365781593.626	2081.624
1365781594.628	2002.552
1365781595.63	1994.848
1365781596.632	2121.976
