1365781001.017139	116	c3aff6af	8109	724a5439	0	991
1365781001.017905	116	c3aff6af	8110	724a5439	1	990
1365781001.023229	116	c3aff6af	8111	724a5655	0	1181
1365781001.023501	116	c3aff6af	8112	724a5655	1	1180
1365781001.053802	116	c3aff6af	8113	724a62a3	0	671
1365781001.056057	116	c3aff6af	8114	724a62a3	1	671
1365781001.093501	116	c3aff6af	8115	724a70b3	0	669
1365781001.094180	116	c3aff6af	8116	724a70b3	1	669
1365781001.134560	116	c3aff6af	8117	724a7e69	0	716
1365781001.134713	116	c3aff6af	8118	724a7e69	1	716
1365781001.186909	116	c3aff6af	8119	724a8d87	0	705
1365781001.187123	116	c3aff6af	8120	724a8d87	1	704
1365781001.218282	116	c3aff6af	8121	724a9b97	0	724
1365781001.218434	116	c3aff6af	8122	724a9b97	1	724
1365781001.253926	116	c3aff6af	8123	724aa899	0	726
1365781001.254056	116	c3aff6af	8124	724aa899	1	725
1365781001.297991	116	c3aff6af	8125	724ab703	0	674
1365781001.299235	116	c3aff6af	8126	724ab703	1	674
1365781001.334897	116	c3aff6af	8127	724ac4b9	0	732
1365781001.335961	116	c3aff6af	8128	724ac4b9	1	732
1365781001.374587	116	c3aff6af	8129	724ad323	0	951
1365781001.374772	116	c3aff6af	8130	724ad323	1	951
1365781001.419197	116	c3aff6af	8131	724ae0d9	0	1026
1365781001.420165	116	c3aff6af	8132	724ae0d9	1	1025
1365781001.457891	116	c3aff6af	8133	724aeee9	0	1059
1365781001.458028	116	c3aff6af	8134	724aeee9	1	1059
1365781001.494257	116	c3aff6af	8135	724afcf9	0	1043
1365781001.494398	116	c3aff6af	8136	724afcf9	1	1043
1365781001.545682	116	c3aff6af	8137	724b0b09	0	937
1365781001.545839	116	c3aff6af	8138	724b0b09	1	937
1365781001.578073	116	c3aff6af	8139	724b19cd	0	1039
1365781001.579608	116	c3aff6af	8140	724b19cd	1	1039
1365781001.612352	116	c3aff6af	8141	724b2729	0	1022
1365781001.613604	116	c3aff6af	8142	724b2729	1	1022
1365781001.653338	116	c3aff6af	8143	724b3539	0	962
1365781001.653585	116	c3aff6af	8144	724b3539	1	962
1365781001.695894	116	c3aff6af	8145	724b43a3	0	1030
1365781001.696068	116	c3aff6af	8146	724b43a3	1	1029
1365781001.733514	116	c3aff6af	8147	724b5159	0	1164
1365781001.733645	116	c3aff6af	8148	724b5159	1	1163
1365781001.774913	116	c3aff6af	8149	724b5f69	0	1043
1365781001.775071	116	c3aff6af	8150	724b5f69	1	1042
1365781001.813919	116	c3aff6af	8151	724b6d79	0	997
1365781001.814267	116	c3aff6af	8152	724b6d79	1	996
1365781001.854051	116	c3aff6af	8153	724b7b89	0	1003
1365781001.854418	116	c3aff6af	8154	724b7b89	1	1003
1365781001.893054	116	c3aff6af	8155	724b8999	0	793
1365781001.893287	116	c3aff6af	8156	724b8999	1	793
1365781001.933211	116	c3aff6af	8157	724b97a9	0	775
1365781001.934837	116	c3aff6af	8158	724b97a9	1	774
1365781001.974437	116	c3aff6af	8159	724ba613	0	829
1365781001.974692	116	c3aff6af	8160	724ba613	1	828
1365781002.015810	116	c3aff6af	8161	724bb3c9	0	836
1365781002.016378	116	c3aff6af	8162	724bb3c9	1	836
1365781002.056862	116	c3aff6af	8163	724bc233	0	753
1365781002.056985	116	c3aff6af	8164	724bc233	1	753
1365781002.094308	116	c3aff6af	8165	724bcfe9	0	841
1365781002.095044	116	c3aff6af	8166	724bcfe9	1	841
1365781002.138152	116	c3aff6af	8167	724bde53	0	1001
1365781002.138452	116	c3aff6af	8168	724bde53	1	1001
1365781002.175731	116	c3aff6af	8169	724bec63	0	1138
1365781002.175974	116	c3aff6af	8170	724bec63	1	1138
1365781002.216161	116	c3aff6af	8171	724bfa73	0	850
1365781002.216292	116	c3aff6af	8172	724bfa73	0	850
1365781002.216514	116	c3aff6af	8173	724bfa73	1	850
1365781002.256579	116	c3aff6af	8174	724c0883	0	922
1365781002.256750	116	c3aff6af	8175	724c0883	1	921
1365781002.293914	116	c3aff6af	8176	724c1639	0	802
1365781002.294150	116	c3aff6af	8177	724c1639	1	801
1365781002.339158	116	c3aff6af	8178	724c24a3	0	1052
1365781002.339478	116	c3aff6af	8179	724c24a3	1	1051
1365781002.375895	116	c3aff6af	8180	724c3259	0	942
1365781002.376073	116	c3aff6af	8181	724c3259	1	941
1365781002.413325	116	c3aff6af	8182	724c4069	0	787
1365781002.413600	116	c3aff6af	8183	724c4069	1	786
1365781002.453352	116	c3aff6af	8184	724c4e79	0	923
1365781002.453572	116	c3aff6af	8185	724c4e79	1	923
1365781002.500414	116	c3aff6af	8186	724c5c89	0	890
1365781002.501541	116	c3aff6af	8187	724c5c89	1	889
1365781002.533021	116	c3aff6af	8188	724c6a99	0	1044
1365781002.533276	116	c3aff6af	8189	724c6a99	1	1043
1365781002.578049	116	c3aff6af	8190	724c7a11	0	1084
1365781002.578196	116	c3aff6af	8191	724c7a11	1	1084
1365781002.612570	116	c3aff6af	8192	724c8713	0	1056
1365781002.612704	116	c3aff6af	8193	724c8713	1	1056
1365781002.655440	116	c3aff6af	8194	724c957d	0	1134
1365781002.655798	116	c3aff6af	8195	724c957d	1	1134
1365781002.693208	116	c3aff6af	8196	724ca2d9	0	1106
1365781002.694279	116	c3aff6af	8197	724ca2d9	1	1105
1365781002.735545	116	c3aff6af	8198	724cb0e9	0	1131
1365781002.735711	116	c3aff6af	8199	724cb0e9	1	1130
1365781002.773430	116	c3aff6af	8200	724cbfad	0	863
1365781002.773626	116	c3aff6af	8201	724cbfad	1	863
1365781002.813232	116	c3aff6af	8202	724ccd09	0	985
1365781002.813389	116	c3aff6af	8203	724ccd09	1	984
1365781002.856258	116	c3aff6af	8204	724cdb19	0	1154
1365781002.856445	116	c3aff6af	8205	724cdb19	1	1154
1365781002.894521	116	c3aff6af	8206	724ce983	0	870
1365781002.894832	116	c3aff6af	8207	724ce983	1	870
1365781002.933614	116	c3aff6af	8208	724cf739	0	892
1365781002.933784	116	c3aff6af	8209	724cf739	1	891
1365781002.974415	116	c3aff6af	8210	724d05fd	0	980
1365781002.974551	116	c3aff6af	8211	724d05fd	1	979
1365781003.014160	116	c3aff6af	8212	724d13b3	0	923
1365781003.014454	116	c3aff6af	8213	724d13b3	1	923
1365781003.057669	116	c3aff6af	8214	724d2277	0	953
1365781003.057803	116	c3aff6af	8215	724d2277	1	953
1365781003.094342	116	c3aff6af	8216	724d2fd3	0	757
1365781003.095044	116	c3aff6af	8217	724d2fd3	1	757
1365781003.135248	116	c3aff6af	8218	724d3d89	0	1131
1365781003.135500	116	c3aff6af	8219	724d3d89	1	1130
1365781003.175521	116	c3aff6af	8220	724d4b99	0	848
1365781003.177185	116	c3aff6af	8221	724d4b99	0	849
1365781003.177288	116	c3aff6af	8222	724d4b99	1	848
1365781003.221109	116	c3aff6af	8223	724d5b6b	0	959
1365781003.221241	116	c3aff6af	8224	724d5b6b	1	959
1365781003.255908	116	c3aff6af	8225	724d6813	0	1154
1365781003.256065	116	c3aff6af	8226	724d6813	1	1153
1365781003.297813	116	c3aff6af	8227	724d7623	0	1096
1365781003.297977	116	c3aff6af	8228	724d7623	1	1096
1365781003.333521	116	c3aff6af	8229	724d83d9	0	729
1365781003.333646	116	c3aff6af	8230	724d83d9	1	728
1365781003.379616	116	c3aff6af	8231	724d9243	0	971
1365781003.379791	116	c3aff6af	8232	724d9243	1	971
1365781003.413477	116	c3aff6af	8233	724d9ff9	0	1135
1365781003.413667	116	c3aff6af	8234	724d9ff9	1	1135
1365781003.459206	116	c3aff6af	8235	724dae09	0	1166
1365781003.459459	116	c3aff6af	8236	724dae09	1	1165
1365781003.495253	116	c3aff6af	8237	724dbc73	0	1119
1365781003.496288	116	c3aff6af	8238	724dbc73	1	1118
1365781003.541332	116	c3aff6af	8239	724dca83	0	918
1365781003.541665	116	c3aff6af	8240	724dca83	1	917
1365781003.577697	116	c3aff6af	8241	724dd893	0	760
1365781003.578302	116	c3aff6af	8242	724dd893	1	759
1365781003.628043	116	c3aff6af	8243	724de6a3	0	1059
1365781003.628966	116	c3aff6af	8244	724de6a3	1	1058
1365781003.679938	116	c3aff6af	8245	724df567	0	1093
1365781003.680101	116	c3aff6af	8246	724df567	1	1092
1365781003.701481	116	c3aff6af	8247	724e0539	0	1153
1365781003.702418	116	c3aff6af	8248	724e0539	1	1152
1365781003.736059	116	c3aff6af	8249	724e1079	0	1072
1365781003.736846	116	c3aff6af	8250	724e1079	1	1071
1365781003.774431	116	c3aff6af	8251	724e1e89	0	1064
1365781003.775292	116	c3aff6af	8252	724e1e89	1	1064
1365781003.815762	116	c3aff6af	8253	724e2cf3	0	886
1365781003.815918	116	c3aff6af	8254	724e2cf3	1	885
1365781003.851689	116	c3aff6af	8255	724e3aa9	0	732
1365781003.852009	116	c3aff6af	8256	724e3aa9	1	731
1365781003.894039	116	c3aff6af	8257	724e48b9	0	842
1365781003.894470	116	c3aff6af	8258	724e48b9	0	843
1365781003.894795	116	c3aff6af	8259	724e48b9	1	842
1365781003.933900	116	c3aff6af	8260	724e5723	0	923
1365781003.934258	116	c3aff6af	8261	724e5723	1	923
1365781003.973627	116	c3aff6af	8262	724e64d9	0	1100
1365781003.973783	116	c3aff6af	8263	724e64d9	1	1100
1365781004.011851	116	c3aff6af	8264	724e72e9	0	1143
1365781004.012003	116	c3aff6af	8265	724e72e9	1	1143
1365781004.051888	116	c3aff6af	8266	724e80f9	0	930
1365781004.052214	116	c3aff6af	8267	724e80f9	1	930
1365781004.095278	116	c3aff6af	8268	724e8f09	0	1031
1365781004.095690	116	c3aff6af	8269	724e8f09	1	1030
1365781004.138480	116	c3aff6af	8270	724e9d19	0	1114
1365781004.138670	116	c3aff6af	8271	724e9d19	1	1113
1365781004.174448	116	c3aff6af	8272	724eab29	0	1140
1365781004.174686	116	c3aff6af	8273	724eab29	1	1140
1365781004.213674	116	c3aff6af	8274	724eb993	0	757
1365781004.214359	116	c3aff6af	8275	724eb993	1	757
1365781004.255785	116	c3aff6af	8276	724ec749	0	984
1365781004.256060	116	c3aff6af	8277	724ec749	0	985
1365781004.256140	116	c3aff6af	8278	724ec749	1	984
1365781004.299123	116	c3aff6af	8279	724ed6c1	0	865
1365781004.299328	116	c3aff6af	8280	724ed6c1	0	865
1365781004.299812	116	c3aff6af	8281	724ed6c1	1	865
1365781004.335438	116	c3aff6af	8282	724ee369	0	1071
1365781004.335696	116	c3aff6af	8283	724ee369	1	1071
1365781004.375442	116	c3aff6af	8284	724ef179	0	1148
1365781004.375615	116	c3aff6af	8285	724ef179	1	1148
1365781004.415973	116	c3aff6af	8286	724f003d	0	841
1365781004.416410	116	c3aff6af	8287	724f003d	0	842
1365781004.416665	116	c3aff6af	8288	724f003d	1	841
1365781004.454733	116	c3aff6af	8289	724f0d99	0	821
1365781004.456453	116	c3aff6af	8290	724f0d99	0	821
1365781004.456605	116	c3aff6af	8291	724f0d99	1	820
1365781004.498708	116	c3aff6af	8292	724f1d6b	0	1134
1365781004.498840	116	c3aff6af	8293	724f1d6b	1	1133
1365781004.534737	116	c3aff6af	8294	724f29b9	0	1046
1365781004.535730	116	c3aff6af	8295	724f29b9	1	1045
1365781004.583441	116	c3aff6af	8296	724f387d	0	1086
1365781004.583717	116	c3aff6af	8297	724f387d	1	1086
1365781004.617449	116	c3aff6af	8298	724f468d	0	1146
1365781004.617868	116	c3aff6af	8299	724f468d	1	1146
1365781004.652696	116	c3aff6af	8300	724f5443	0	988
1365781004.653579	116	c3aff6af	8301	724f5443	1	987
1365781004.693885	116	c3aff6af	8302	724f6253	0	861
1365781004.694873	116	c3aff6af	8303	724f6253	1	860
1365781004.736140	116	c3aff6af	8304	724f70bd	0	916
1365781004.740160	116	c3aff6af	8305	724f70bd	1	915
1365781004.775995	116	c3aff6af	8306	724f7e73	0	1185
1365781004.776172	116	c3aff6af	8307	724f7e73	1	1185
1365781004.814155	116	c3aff6af	8308	724f8c83	0	820
1365781004.815088	116	c3aff6af	8309	724f8c83	0	820
1365781004.815741	116	c3aff6af	8310	724f8c83	1	819
1365781004.855110	116	c3aff6af	8311	724f9a39	0	1192
1365781004.855438	116	c3aff6af	8312	724f9a39	1	1191
1365781004.896196	116	c3aff6af	8313	724fa8fd	0	1069
1365781004.896450	116	c3aff6af	8314	724fa8fd	1	1068
1365781004.934659	116	c3aff6af	8315	724fb6b3	0	996
1365781004.934842	116	c3aff6af	8316	724fb6b3	1	996
1365781004.974081	116	c3aff6af	8317	724fc51d	0	858
1365781004.974280	116	c3aff6af	8318	724fc51d	1	857
1365781005.018003	116	c3aff6af	8319	724fd387	0	1070
1365781005.018387	116	c3aff6af	8320	724fd387	0	1070
1365781005.018470	116	c3aff6af	8321	724fd387	0	1070
1365781005.018602	116	c3aff6af	8322	724fd387	0	1070
1365781005.018654	116	c3aff6af	8323	724fd387	0	1070
1365781005.018703	116	c3aff6af	8324	724fd387	0	1070
1365781005.036597	116	c3aff6af	8325	724fd387	1	1069
1365781005.055837	116	c3aff6af	8326	724fe13d	1	750
1365781005.096340	116	c3aff6af	8327	724ff001	1	1142
1365781005.134456	116	c3aff6af	8328	724ffdb7	0	742
1365781005.135634	116	c3aff6af	8329	724ffdb7	1	741
1365781005.176884	116	c3aff6af	8330	72500b6d	0	851
1365781005.177166	116	c3aff6af	8331	72500b6d	1	850
1365781005.215187	116	c3aff6af	8332	7250197d	0	885
1365781005.215433	116	c3aff6af	8333	7250197d	1	885
1365781005.257457	116	c3aff6af	8334	725027e7	0	927
1365781005.257838	116	c3aff6af	8335	725027e7	1	926
1365781005.297714	116	c3aff6af	8336	7250359d	0	1096
1365781005.297937	116	c3aff6af	8337	7250359d	1	1096
1365781005.336496	116	c3aff6af	8338	725043ad	0	963
1365781005.336720	116	c3aff6af	8339	725043ad	1	962
1365781005.381654	116	c3aff6af	8340	725051bd	0	1103
1365781005.381767	116	c3aff6af	8341	725051bd	1	1102
1365781005.420329	116	c3aff6af	8342	72505fcd	0	1071
1365781005.420607	116	c3aff6af	8343	72505fcd	1	1070
1365781005.457919	116	c3aff6af	8344	72506ddd	0	1109
1365781005.458394	116	c3aff6af	8345	72506ddd	1	1109
1365781005.497126	116	c3aff6af	8346	72507c47	0	872
1365781005.499430	116	c3aff6af	8347	72507c47	0	872
1365781005.499608	116	c3aff6af	8348	72507c47	1	871
1365781005.536210	116	c3aff6af	8349	725089fd	0	880
1365781005.537550	116	c3aff6af	8350	725089fd	0	881
1365781005.537699	116	c3aff6af	8351	725089fd	1	880
1365781005.577369	116	c3aff6af	8352	7250980d	0	1145
1365781005.577788	116	c3aff6af	8353	7250980d	1	1144
1365781005.621678	116	c3aff6af	8354	7250a677	0	1113
1365781005.622845	116	c3aff6af	8355	7250a677	1	1112
1365781005.655515	116	c3aff6af	8356	7250b42d	0	1089
1365781005.655711	116	c3aff6af	8357	7250b42d	1	1089
1365781005.696248	116	c3aff6af	8358	7250c23d	0	1072
1365781005.696409	116	c3aff6af	8359	7250c23d	1	1071
1365781005.736087	116	c3aff6af	8360	7250d04d	0	1009
1365781005.736245	116	c3aff6af	8361	7250d04d	1	1008
1365781005.777328	116	c3aff6af	8362	7250de5d	0	1071
1365781005.777556	116	c3aff6af	8363	7250de5d	1	1071
1365781005.814381	116	c3aff6af	8364	7250ec6d	0	951
1365781005.814535	116	c3aff6af	8365	7250ec6d	1	951
1365781005.858023	116	c3aff6af	8366	7250fa7d	0	1003
1365781005.858171	116	c3aff6af	8367	7250fa7d	1	1002
1365781005.893835	116	c3aff6af	8368	7251088d	0	1072
1365781005.894190	116	c3aff6af	8369	7251088d	1	1072
1365781005.933926	116	c3aff6af	8370	7251169d	0	1083
1365781005.935441	116	c3aff6af	8371	7251169d	1	1082
1365781005.975699	116	c3aff6af	8372	72512507	0	1083
1365781005.975859	116	c3aff6af	8373	72512507	1	1082
1365781006.015633	116	c3aff6af	8374	72513371	0	1065
1365781006.015791	116	c3aff6af	8375	72513371	1	1065
1365781006.057729	116	c3aff6af	8376	725140cd	0	955
1365781006.058241	116	c3aff6af	8377	725140cd	1	954
1365781006.095540	116	c3aff6af	8378	72514f37	0	650
1365781006.096168	116	c3aff6af	8379	72514f37	1	649
1365781006.133548	116	c3aff6af	8380	72515ced	0	1044
1365781006.133706	116	c3aff6af	8381	72515ced	1	1043
1365781006.176019	116	c3aff6af	8382	72516b57	0	927
1365781006.176177	116	c3aff6af	8383	72516b57	1	926
